Sentiment,Text
4,"I've missed you twitter  hi guys, how is everyone? xx"
4,undestood twitter 
4,@juryan54 @virginbreakfast Good morning you guys! 
4,fullmetal alchemist brotherhood marathon  
4,@holleewoods hey!  Got your scarf?
4,"Woke up early.. 4 is early. &gt;.&lt; Oh well.. Good afternoon, guys. "
4,goodnight all 
4,"summer so far has been awesome, "
4,"saw UP with @AndersenJeff, @princesspao, and michael.  "
4,@greatgrapes  much appreciated!
4,Morning! Refrained from tweeting til head on right way &amp; coffee &amp; bacon sammich consumed. Shall now take the day by the short &amp; curlies.. 
4,"@Miss_Melbourne Yeah! How'd you know?! I just had an iced chocolate just before with some raisin toast, NUMMYYYY... "
4,Work work work. I work u sleep 
4,Who else can rock cookie monster?  my baby is amazing
4,@ekaa17 LOL. reead fanfics. ) that's what i do.  i'm reading niley fanfics. LOL
4,Good morning! What a great day again in London! Wish I was closer to a beach... 
4,@annaliese_sarah gahh i no...it will only start being good on friday night 
4,@MmeShahSG it's the right link btw! 
4,@THEREALSWIZZZ Wow!!! how ur feel now?? there is so fine* 
4,"when things get rough @septiani, you know you can always call me "
4,No Doubt tonight!!! 
4,"At work, cloudy 21°C.... "
4,"@marieskizo http://twitpic.com/6gepm - haha, that's so cool "
4,@the_trini_bajan Lmao..Who's playing games ? Im shocked and appalled ;)  !!
4,@fluidcreativity ignore last tweet - wrong user. your digg link was fine! 
4,Quick cleaning the pc first. Then sleep!  watchin friends for now...
4,Watching a video of someone's choir practice.. 
4,@CristaltheGreat i do now ! 
4,"@WeLoveSummer @sarzy29 oh right, well thats different to amazon.co.uk but amazon have been wrong before, thats good as it sooner!! "
4,just ate McDonalds and satisfied my craving. now i'm going to go straighten my hair 
4,this is fun: scientific tattoos  http://bit.ly/IiROf
4,Our two dinner guests are now doing their homework  No wonder they say parents re-do their education
4,"@hrwildberlin Thanks, you too. "
4,@wendywings Hahaha did they make you wear leather hot pants with your ugg boots? I know I'm sarcastic 
4,"@tomharle Gee, thanks  I hope it's not true!"
4,Yayyy three hour delayy 
4,@stephenfry Twinings? 
4,"listening to  the very best of eart wind and fire, very blast like "
4,Its a new day! Feeling better and optimistic for a change 
4,"Mid year sale kawan lama,ace hardware,index furnishings.discount up to 70percent!rubbermaid,victorinox,zwilling,other brands available "
4,"@AvatarOne - that's a good look. Do it justice, there's a good boy  "
4,@garamu &quot;Living life in the reverse  &quot; means what? Call-center folks work in night and sleep in day-That's my understanding of 'reverse'
4,"@winterchick12 Scenery, that's what I was trying to think of  Like outside &amp; stuff LOL"
4,@dropthespoon You are welcome! Have a great day. 
4,just bought a new rug to replace a black nail polish covered one. and a fan which i had to fully assemble myself!what a f*ckin liberty 
4,http://bit.ly/KNo6e   kudos to you if you can name what movie that's from
4,Rochak is saying hello to Bing.com. Lets see if it can hold a candle to Google.com 
4,"#charitytuesday @andys2tyred is raising funds for @dogstrust , setting off on a London - Paris bike ride tomorrow! Please support him! "
4,If you dare: Lifting the Veil -  http://bit.ly/YKf2f  (Never believe yourself or others... 
4,Check Out My Website! WWW.DAISYGERBERA.CO.UK..... 
4,"@jtes amazing right?? I told you, JJ Abrams is THE MAN! "
4,"Grrr Antigone TS tomorrow  then free all summer  Balloons, bacon and boys at the ready!"
4,"Twitter newbie is like on-fire with words , while Twitter pro is giving fire to others' words. "
4,full day full work  Ganbate!! ciayoo!!
4,@bradiewebbstack naww go u. How u gonna cover up? Shaun n Andy have le guitars. i still can't imagine u playing nakey. I have 2c the pics 
4,Sitting in starbucks now with a nice caramel Frap' good times 
4,Left 4 Dead 2... Can't wait... Modern Warfare 2.. Can't wait... Infact all the new games... Can't wait 
4,"It's June! almost time for school! I can't wait to see my classmates again! &lt;and see the boys taller than the girls, this time. haha.  &gt;"
4,"@ElBeardo still in Edinburgh just, but have discovered the awesomeness that is an all day bus ticket / how far the buses actually go "
4,Getting ready for work. Good morning everyone. 
4,@Pheonix7284 I've got the pre-Special Edition VHS release. The trick is that I don't own a VCR and have no plans to. 
4,Time for bed.  Just watched Carl Barron on DVD and laughed myself stupid.  I'm exhausted 
4,Hey Lauri!  Thank you soooo much   Which one did you listen to?@lapcoverz
4,@_Mattie_ teens and drama....humm.. maybe it's because they have nothing better to do with their lives 
4,Just had some yummy pancakes with vanilla sauce and cherries for lunch.... mmmh 
4,@AngeJayT haha it's alright and yes he was! 
4,Ahh I want to go to the MMVAs !! 
4,Finished my last lecture. Time to clean and go home... One more week 
4,at home watching mtv movie awards 
4,@mossmouth How totally beautiful! I hope you're damn proud of that 
4,@rhettroberts NO! I'm so desperate now I'll do anything to get some! I'm not loosing faith  Did u get ur postcards?
4,Hopefully gonna get my hair cut short today 
4,"@maduck Fiendish world domination is high praise in my book! Are you, ahem, bent on turning @ceibner? "
4,@JasonBradbury twilight is amazing  the books are even better though! They are so good!  x
4,Philly and crackers  work ex is going on forever and the boss gives evils :s
4,@derriejohnston haha it was good today too 
4,ok! coffee cup in hand i now will attempt to take a shower... 
4,I just had some more chocolate.  Need to decide what to make for dinner!
4,@Dirt_Diver Appreciated 
4,I love my 2 new tops I bought earlier today!  So nice!
4,@guestbook Hooters Manila spot the mellons http://bit.ly/mbTPd
4,@tommcfly http://twitpic.com/6g55n - THIS ONE!! It's really nice 
4,"My personal feeling is that everyone should go and buy Paolo Nutini's new album, he is such a lovely guy + Sunny Side Up is great! "
4,"77 followers , sweet "
4,"Got a xray today, wonder how many xrays you need to get to get some super powers "
4,@gossi Sometimes you see what you want to see   Perv!
4,"Oh man alive, what a great night with @imrankhan85 @m000sh @olsonchr @GoGameMei and @alokjha last night "
4,@GalMontag I'm inclined to agree with you 
4,@onydchic check ur direct msgs! 
4,@pete_c it would only be another yes for the mush that is best #MushyPeas 
4,I love the milk im drinking right now 
4,asks how I could get photoshop into my laptop..Help?  [phplurk.com] http://plurk.com/p/xvglf
4,@CharmaineBingwa LOL! Hey gorgeous  I have GOT to get out and have a groove with you angel. Glad your gig went swimmingly the other nite!
4,@tobiasfransson thanks for the FF 
4,"@teamgenson honestly, I'm happy to do it.  She deserves it.  It was a smaller project in my head though.    thanks."
4,"@kd38  Ok, enough of that.  We kinda like you in one piece.  "
4,"@taytaybulls A silent scream?  Like, how?"
4,"@JaccSparrow Besides me sounding like a man and still having whooping cough, I'm good! Not dead...yet "
4,is in love with Europe!!!Never wanna leave  BBC here I come!
4,"Hanging out with Beth, she's letting me try on her clothes! "
4,@bryancatalano SNOWBALL MACHINE? YES. you are my favorite 
4,@vinch01 &gt;&gt; tu me l'apprend ! 
4,"@KellPearson Yay!  Kel, you're my hero! &lt;3"
4,@katyperry can't wait to see you in glasgow on saturday 
4,"@AlteracVolley ... in unrelated news, thanks to the DTK bug, I'm actually seeing a (very small) overflow of your wow.com traffic. "
4,"took the test of Shallow Water Workout,  think I can pass ? actually swimming is the only sport that i'm good at "
4,@iamloz_JsPR gotta let my hair down sometimes kiddo 
4,@CowslipsInAHat That quote is something you can hang your hat on  Continue your message of mercy. I've enjoyed your guidance. Peace to you
4,is a gym time 
4,@ThomasHensel looking out over the horizon for my sunny and 70 degree day  and you? Life is good across the border?
4,@JunkFoodTees Happy Tuesday JunkFoodTees!  its almost Wednesday in Japan though! ;) xxx
4,im loviin this heat     off to the beach!!!
4,I still have about 6 months left...but ive never been more excited or ready in my life! 
4,"Heading off for another day of cleaning houses. I owe, I owe... "
4,"@TipSquirrel Hi Tipsy (new nickname, it'll prob change..) Hope you got your sunnies out today "
4,@PhillyGirl528 It's usually me. I'm seeing some on bb but not on pc. Working on it later. For now I'm a blank  lol.
4,rochester for the day 
4,@AutumnRomeSmile @PSizzlee    who let the dogs out!!!   lol
4,"naaah.. i think i won't.. for now, though... "
4,"@KerrieEspuga I'm severly guilty of the first 3, I must say. Thanks for the tips "
4,@CoachDeb Congrats! so exciting!  Doggies look VERY excited too!
4,4 hours sleep. Bout to go back to bed. I love not having school 
4,Having quite a productive day today...well now the meetings are out  the way 
4,"@Tarale Come on now, chin up. It's not gonna last forever  I'd give you a hug but.."
4,"@MeadowC Good morning, Meadow. "
4,"@tommcfly http://twitpic.com/63eyu - Tom, u already look as good if not better, ask all of ur fans bet they all say the same as me  th ..."
4,#mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany 
4,@ work. All day. Wonderful rain 
4,Here for an hour. Had to restart already. This day is starting well. 
4,@SECURITYJ hello u enjoying the last day of sunshine? 
4,first things first.. coffee 
4,Trying ... to ... open my ... eyes ... so sleepy.  Where is my carmel latte when I need it?  
4,cuddling w/ Olive for now....still in Shattle 
4,Go to my myspace link. That's my beautiful friend Sandra who sings. I'm sure she'll be famous one day. 
4,Can't believe how much drugs cost nowadays! But oh was it worth it... INSTANT RELIEF!!!!  LOL!
4,Planning to head out to the Fatima Shrine for midday Mass. I overslept so I need to get moving if we're going to make it 
4,"@Brandilyn Yes, but when do you do that? "
4,Whew...was a bad day. But it's getting over! 
4,"I finally reached my procrastination saturation point, and I'm really hammering into this paper. Hurray for minor personal victories "
4,@dannygokey Awww! One of my faves!  God Bless you richly today Danny! May he supply your every need. INCREASE...ur word of the day!
4,"Romanian orphan look completed.  He looks adorable (in a slightly sinister 6ft 4 big guy with a shaved head, kinda way) "
4,"'when i kiss you on the lips, know that i mean it' lalala. "
4,@kelliephayer omg thats wat i want to be!! that would be an awesome job 
4,"I can't believe I got up at 6am today!!!  I can really get used to this sleeping at night stuff, lol.  Trying to be more like the Gaddys "
4,@peterfacinelli I think you look like Tom Cruise 
4,@LayersTV_RC I refuse to give up on learning Flash and After Effects.  It will happen when I can find time.  No baby to keep me up. 
4,@FilmnoirKate Lunch today! We'll go to the finest Cosi's in NYC's financial district 
4,"@iscreamlouder Sucks. I must changed my friends. they all only care about... themselvz! But, Michael's still here "
4,@tantamani awww 10th grade wasn't so bad. It was when we were in 8th grade that we were bad. 
4,"trip, nd no offence to anyone, hahah but I am soo thankful I live here  I will be forever grateful I swear ! Watched my uncles wedding too"
4,Stayed up till 3 am reading New Moon. Now I can read Harry Potter &amp; The Half Blood Prince again.  best book ever. xx
4,3 more Prima icons in the bag 
4,@aerynblack Oh how sweet for you i am so happy you all can go togheter just make us loads of pics ok  XXhugzzzzzzzzz
4,@digitalfemme I guess you and i learned the same thing this last week then! 
4,"@designmilk  congratulations, must be doing something right "
4,@missed Hey you 
4,@Fearnecotton did it not to well I can't nails always wreak it even the if a  professional does it 
4,@unbridledbooks Welcome to my Twitterverse.  
4,@tequilasam  LOL that'll teach ya! 
4,@BeverlyBergman Thank you Beverly. Glad you liked it. Have a nice day. 
4,Mark your calendars  New Moon comes out 11.20.09 http://bit.ly/hIdwC
4,@ school waiting for class to start....ugh....I need COFFEE!!!! LoL 
4,@curious1966 got to stop buying that stuff 
4,@shakeitblueyes tell her i say happy birthday!! 
4,Yeah they are gonna stay here. Which means they are gonna get spotted somewhere soon 
4,"45 minutes to go, then to chill out in the sunshine for the rest of the afternoon. Might even brave Tesco for ice lollies "
4,@Seamonkey86 I hope they are  and I have FIVE 5 5ive five fIvE FiVe left...can you tell that Im excited? haha
4,@drudy Sharing information and responding to other Tweeps' tweets 
4,I need more nights like last night 
4,@kristenstewart9 wow that is something you have in common with your character bella..lol.. i thought i was funny 
4,Reveling in the newly-empty office. V's blasting the gangsta rap and it's very relaxed in here 
4,@wayforward  sure can waaaay forward  Cool!! thank you!!  lol@oldtwitter Account 
4,very happy about her gphis 
4,"@oliverdog Public Enemies is going to be good, but so is New Moon because it is for a younger audience &amp; well they usually like anything. "
4,Shopping for some shorts. It's almost summer time bitches! 
4,@Norwegian_Wood LOL! well...food descriptions make me want to buy things....so.... 
4,"@MAESTROKNOWS MAESTRO KNOWS....EVERYTHING!! hooked since the first episode, keep them coming! "
4,@LarryMcLeod EFF you Larry - Spence 
4,"12 mins left of 'work' for me today  planning on having a very lazy night 2night, what is everyone else up to? x x x"
4,"Just finished at the gym. Now enjoying a nice, hot cup of lapsang souchong at Tea House in Oslo. Coding a little. I love my life. "
4,@lrs2003 Thanks Lisa...Brought back some Cali sunshine!  lol
4,@Jezriyah And you're our yeller of seemingly random obscenities 
4,"@jenxstudios go to best buy, they're so much more competent "
4,"@pattnR what up bro!, unfortunately not yet, but u can see my blog http://diegohuerta.blogspot.com/ have a nice NIGHT! "
4,"Ents are looking for bands to play freshers week this september, have our freshers events decided  exciting times!!"
4,Daddy needs a new pair of shoes! @GeorgeGSmithJr #crocstweet03 Wookiee needs something new to chew on... or not 
4,#goodsex is him and i lastnight  gettin flashbacks...hmmm
4,"Guys, I'll check you later tonight. Thanks for the chat, we'll continue later  bye"
4,Swimming with @xYarax 
4,Still lookin for a photog for sum pics... any1 kno sum good ones? remember itz a recession... 
4,"@TickleMeJoey I would try to guess but I have no clue, hmmm its in your bathroom and...thats all I got haha "
4,"@Stoo182 its jst bamboo, it says on the tag &quot;add some luck and a touch of oriental mysticism to your home&quot; sounds gd 2 me "
4,Score!!! Free onion ring in my order o fries   Today IS a good day  http://yfrog.com/4oul5j
4,Not as much as her chicken curry - I tell you that 
4,"@Mitchley Oh, are you playing one of those games with the twisty wire and the loop, where it buzzes if you touch it??? "
4,"@shananigans06 &quot;To Hell And Back&quot; is the last Valentine book, and &quot;Coming Home&quot; is the last short story. No plans for more Danny books. "
4,@google Please send me an invite for Google Wave!  #GoogleWave
4,@Nyblaque Oo thanks for the link 
4,@mikelovato  You find a lunch buddy yet?  I'm working a church directory and would love a justifiable deviation.  
4,Katy Perry on Saturday!!!  x
4,@lovebscott u r the truth!!! omg...loebscott damn it! 
4,"@lushcious LOL, dont be sad....he doesnt listen to me either! But, I like to pretend he does "
4,"wth?? divorce court?? haha! ) anyway, good night everyone. see yah later midnight. [in your timezone] "
4,"@ladygagafan1 ;Sorry . I havent been on in sooo long.  I love you , and I'm sorry. Hope you forgive me. "
4,@missfitstyles:ooh!told u I'd b jealz!!!..gud 2 c ya lady!!enjoy that hoban 
4,@DelovelyScraps We specialize in small business websites &amp; I would love to talk to you about your website needs 
4,It feels good to see that all the walking and swimming in greece gave results... 
4,Now working together on the Style Guide!  It's great stuff 
4,Modnation Racer is looking good. More &quot;Variety&quot; for my gaming library. 
4,@onlyseeyou sii  ...
4,Roamed the mall at lunch and didn't buy a thing 
4,synchro with @kemxo in an hour/ish!!  should be fun. you're gonna be pro by the end of this...still on for friday swimmingg ?
4,@b_nathan yeaaa...this girl is Flyyyyy...follow her!!!  (u'll figure it out soon boo)
4,Camber again in July??? I think sooo my friend  minus the robbing!!
4,What a great day at work! Even though i cant be in the sun im workin with one of my fav co workers and i feel GOOD today! 
4,@Yorkie7 you're too sweet! it's the thought that counts! 
4,and.... the website is under construction. 
4,@ChrstineMendoza thanks love! See ya @ highlands!! 
4,I can't wait to go home to CA... Reunite with my family and best friend of 7 years! And I get to be at my favorite place again-the beach 
4,@wetheTRAVIS: yay home  how long u staying?
4,Apparently we have 7 pages of feedback coming from Rob Levy..... hope its good feedback 
4,"@cescabell Yeah I was thinking theres a bit too much of it, might make the background different, no sure yet, it's just a rough idea "
4,Interview tomorrow... St. Louis Thursday and Friday!!! 
4,"Wow. that blog took me 2 hours. i bet i've missed loads as well. anyhow, best day of 09 has been blogged about "
4,LAPTOP WIN! Got my cable working so now it's hooked up to my moniter.  
4,@gamingwithbaby she ain't the only happy one.  give her a hug for me.  Hi Sarah!  
4,Gonna perform a new track tonight @ Fatbaby....10pm sharp folks! 
4,@twilightjencuti hahahhah 
4,@mmmicecream 
4,@mikeyway  hi.
4,Hey @jonasbrothers *type your question here* #jonasliveonfb Have any song inspirated in your crazy fans  ?
4,wants comida! &gt;.&lt; feed me! 
4,"@GypsyOwl That's the thing, I'm only at 38...must be a glitch, or some sort of surprise. "
4,@LisaD35 A subscription to Consumer Reports has never cost $71.87! May want to reword that tweet a bit. Thx! 
4,I did it! Made my first wire sun catcher pendant!  
4,Heading to NYC tomorrow.   
4,Thank you Jesus (and the guy recording the episode and posting it on rapidshare) ! The 1st episode of Conan's Tonight Show has been found 
4,"@bend_dontbreak It makes me happy   *sigh* Still have a set of practice ?s, an answer to outline, &amp; an outline to read for tomorrow.  Meh."
4,"walked back home from office, while it was drizzling..what an amazing feeling..  (Today mrng the temp was 89F)!"
4,attic renovation 99.5% complete. Moving 4 kids up there tonight. 
4,"@Idaho_lg Sure thing, I'll have a second latte in your honor "
4,Teaching mama how to use an iPod. 
4,downloading some new jams 
4,"@kkchristy  hey, dropping in to say hi! new to twitter...getting the hang of it. "
4,"@PaulaAbdul Have a good time, Paula! I'm about to go shopping on you hsn.com page "
4,"@sabrinahanim bank it in pls! if u give cash, nanti itll disappear fast. Ill give u the details on saturday. "
4,"worst headache everr, bubble bath then going to bed "
4,@brisvegasbetty thank you I'm glad you liked it 
4,@jefflandon agreed!  probably just as easy of a lesson.
4,Late night munchies...warming up a cup of mild Gordo's Cheese Dip! 
4,is mixing the music!!!!  (well scott the mood god is but....) 
4,@signwerks Yes Man was actually pretty cute. Zooey Deschanel is a total scene stealer. I love her. 
4,"So now you can stop talking about how jealous you are of me going, as you are going too, yeah!!   You r JNZ from Cumming right? "
4,http://bit.ly/rW6AU I want twizzlers direct from the factory. You can get them for me here.   
4,@rossgoldberg That is too funny Ross! Tell wifey I will touch base w/her tomorrow please 
4,@thatdiva07 Thank you for checking on me!!  I am doing so much better. 
4,just arrived home from the mall with my friend  i bought some skinny jeans and b2m a lipstick. High Tea! The funny thing is?...
4,@robluketic  I think you are teasing us. You are never there when i go to watch.  
4,chilliiinnn with the ko siblings.... and danny.... 
4,I love you man was SO funny  loved it. also i love tostitos new restaurant style salsa so much!
4,@DavidArchie What song was it from? I love the lyrics! You should totally like reply to this btw. 
4,&quot;What's a tweet and a twitter? I hear people on the news talking about tweeting on other people's twitters.&quot; Gotta love my grandma. 
4,@__Deb  LOL  I think maybe we were! 
4,@nettuts Jey Jefrey... I saw in your site the session Recent Thoughts... Should be grat put a Follow link there. 
4,Follow @QDMG &amp; @Kallisterr! Apparently they're making some fire tracks right now. Check it -&gt;http://tinyurl.com/phqck8 
4,"@EmilyB_ u know your part of why I checked my moms tonight!?  u made me realize that I miss my moms, soo I went to see her."
4,Chavo wants a bewb job....full B. 
4,@daisy17 Thank you  You're doing your part too! How many people have you steered away from vodka tonics?
4,"Well, nice of you to finally show up, Sexy McBadBat! "
4,I DESERVE THE BEST...HE IS OUT THERE WAITIN FOR ME...WE JUST GOTTA FIND EACH OTHER.. 
4,@jbNchp You are very welcome ... check out my music site as well @mtmusicpromo 
4,@CookieMunstro23 yes do come to Goa Try my goan blogs   http://goankrazy.blogspot.com/ and http://www.goa-meu-amor.blogspot.com/
4,"@lawscool Ha ha, I'm sure I'll feel the same way after the end of my 1L year. So they're just jealous!? Ha! "
4,@goldenspines I remember quoting that song a couple of times here on Twitter xDD I miss that series 
4,"@larakulpa yes, the show was a bit over the top. (tho maybe i was making jokes out of fear "
4,"@yesitsfree4you thanks!  i was hesitant to try it before coz  of the low cash out. haha! but yeah, i'll try it. "
4,yeaaa! thats right! real women go to bed early!!  and im going to bed!
4,@MarcPerel yes. yes it is 
4,@HeyErnie ok do you need me to print anything else im printing in yaks tomorrow like practically my whole album 
4,@violetMars so many babies are being genitally mutilated here in the US and it's time to do something. I'm very passionate about it 
4,"@SabrinaBryan you get so many followers! hahaha. you were seriously like JUST at 10, 000 now you're kinda almost at 11, 000. wow "
4,La de da. I shouldn't be on twitter right now cause I have to wake up early in the morning but oh well. 
4,"@chavie101 Not sure I follow, but I HAVE gone down an escalator that goes up... more than a few times... at Liberty Plaza. "
4,"@lostkiwi TOO MANY FRECKLES!!!! Hahaha  Even though I've been inside for more than a month, I still have all of mine! :p"
4,"@rottengelato *pat. at least ada wah, syukur saja tia. "
4,@dino_rider haha very true.  and this sucks...i got the trophies in boggle but no achievements..*sigh*
4,@AmIReallyATiger thanks homeskilletbiscuit 
4,Is it weird that i mentiond the Jonas Brothers in my speech?   [Much.Love.Much.Duh]
4,@ChrisTomlinBand I am super excited too! Can't wait till it comes out  Love ya and God Bless
4,thanks ya risnaa 
4,What a random lovely night indeed 
4,@HealthCastleIan where were you when I was bored. Could have been a great idea 
4,@frankiedelgado haha...didn't know..sorry!  He's hella cool...my cousin use to work @ televisa.  Small world 
4,"I'm still new at this....hahaha. Izzatul, see you tomorrow babe! "
4,@Aminabuddafly hey bud!  how have u been
4,"@jcsoliman wow naman, touched ako. ipagluluto kita ulit one of these days. "
4,"@padmajaC Hey Padmaja, What kind problem are you facing? We are here to help you "
4,@JerrySmith34 Congrats on making captain! Keep working hard and make us proud 
4,@mileycyrus You play tennis? 
4,@allisongreen ill take some  ha ha
4,@PromoGirl360 Thank you! I'm all Mom nostalgic today...he turned 4 today 
4,new aim cos my old one got hacked and spammed its...... giveuptheBearic add that shit and hitt me upppppp 
4,"@shervette I agree with the wine-drinking cure for headaches! And hey, if it doesn't work, at least you don't remember it, right? "
4,@ElwoodJBlues I think of you every time I see Lady GaGa on the coffee table 
4,@gchance luckily being cool is no longer important to me.  
4,@CourtThompson which laptop is it i always wanted a mini laptop 
4,@kathyireland Giving of yourself to surprise others is always rewarding! Just imagine all those smiles lighting up those faces! 
4,@loltini OMG YAY &gt;_&lt;  &gt;_&gt; v_v &lt;_&lt;... still there is the hillbilly character
4,@Lutzee and thanks! 
4,"Watching House, I swear I've seen every episode at least once, yet, I love to watch them over and over again. "
4,"“You can only ask your body to do so much,�?-goodbye RG, welcome Aegon "
4,&quot;The old saying is true:'Breaking up is hard to do.' But breaking down is easy to do...&quot; i will not break down. I will stand confident 
4,"@_ironMike no ironMike, YOU'RE THE BIG BALLER.   i can pick you up now HAHAHA (:"
4,"Just got back from D.C/V.A, Damn....   Wow"
4,"kas t�?ds, kas pavelk.. Box Tops - The Letter http://bit.ly/xEbIm  - iedvesmas no radiopir�?tiem!. "
4,long long day. movies compressing itself in the background. its only has another 3 1/2 hours 
4,And the winner of today's 3rd Nokia N85 is . . . . Connie Stahl!! I was at intersection of Victoria/Taupo at bridge over Whanganui river 
4,http://www.angelsreach.co.nr #Angel's Reach is celebrating it's 2nd birthday today!! Thanks to all those who've supported the forum! 
4,"@ebassman your on twitter, what'chu talking about? haha! What rehersal CD??  We love ya!!!!"
4,"@ruskiar Well, I'm not responsible for the consequences... "
4,made friends today at the U of I  caaan't wait until the fall 
4,@Jedi_Master_40 That's a good one! 
4,"@chazdrums thanks Chaz!  I took a few &quot;nature&quot; pics, and they are my fave "
4,@aliceinnyc  thank you! 
4,@kiaorabro1 I had the best soup last night 
4,has really great friends 
4,"we keep up the rap for the days to come, our  rhymes will rise as the mornin sun "
4,@zeedlle hell yeah! Should be interesting at least 
4,@pcsketch that you do  So how goes your current project?
4,@jesamine nearly home time now 
4,@allyeezy you are so popular. 
4,"i just woke up, it is wierd to wake up at 8am and feel your brain is working.. lOl "
4,Different song. Tear Jerker. Whatchu think?  its just a snippet www.myspace.com/greenbagent its called 'IF' should be the 1st song
4,"@Andrew_Hogsten 20 survived, and I'm one of them  Happened 11 months after I moved out west from the Midwest - LoL"
4,@JohnnyGWeir 꺄~ 조니!!  your picture is very nice!!    There are something attractive about you! I feel so good  Thank you~
4,"Weight training, Cardio, Tanning... with @mcm180  Now I go home.. Shower... and knock out"
4,@GautamGhosh hmmmm i think i shud .. 
4,doing much better now 
4,"@PavelDruzyak да, норм, теперь хочу без credit card'ы заделать ка�?том домайн. хероку кажет�?�? чертов�?ки удобным "
4,@theirishduck No news is good news!!! Keep positive!!! 
4,Omg putting in game codes manually takes foreverrrrrrrr....but will be SO worth it. 
4,"Schoolwork, last for the semester hopefully. Crossing my fingers that the review meeting tomorrow goes weel! "
4,There's Excitement in the City 
4,@michaelduran because you have to do that in the Facebook settings 
4,@belsmoreira LOVE hearing that  Just wrote a new blog post you might like.. http://www.cantholdback.com/
4,"@ellyasabdullah Apologies 4 my impudence, U SINGLE?? NOO!! Can't b, nways relax bro, love will come, at least u r a guy. No worries "
4,"Morning, you smooth talker, you!  @brexians @verwon @MARCOME @SophieOsborn have a great day all of you beautiful ladies!"
4,"Hellloooo twitter friends!! I'm newbie in twitter, don't know what to do!! "
4,Just came back from Parent/Teacher interviews. They actually went really well. Mum's really proud of me. 
4,Is looking forward to going to Durham this weekend - bring on the beer festival 
4,"@PreternaReviews dude, I just know he skips through fields of buttercups, singing Liza in his personal time "
4,"awww poor bradie,.. it was only an accident,.. lol andy it probs is funny as but "
4,writing vocals and looking for vocalists.. know anyone? 
4,@SergeantGutter COULDN'T HAVE SAID IT BETTER! 
4,@deborahdunnett That's ok. Any more could be seen as self-indulgent!  Doing cop stuff again today?
4,"@nrocy git rockz, congratz "
4,If you happen to ever stop by a fresh &amp; easy try the chocolate flavored blacktea its delish!  especially when u make it a milk tea yum ...
4,@CatherineHaines I figure I'll find out soon enough 
4,I Am A Proud Misha Collins Fan Girl!! After My Photo Shoot With Him On Sunday At The Asylum Con!! 
4,oh no big deal just taking a taxi home 
4,@monette_moio haha sounds good!  xo
4,I love finding new hobbies &amp; creating art w/ @fashodoeee &amp; Jason.  This summer is definitely gonna be filled w/ music &amp; creativity! &lt;3it.
4,@warm_gun ciao Ju 
4,@TimothyH2O i dont really care for this years bunch but my friend just asked me to go coz she likes adam. ahha. and shes my mommy. 
4,Thoughts of a weed smoker: I'ma take a trip to the sun. They said I will burn tho. I gotta plan.. I'll go @ night time. 
4,Bing stands for But it's not Google via @mediahunter 
4,7 more days until my 17th birthday 
4,@priscamp It was 10 times better than Valkyrie. I thought it was pretty good. I'd see it again in maybe 3-5 years. 
4,LOL that was direct 
4,I JUST WATCH THE NEW MOON TRAILER !!  ARRR     SO EXCITED  !!!!!
4,"another sunny day today , another boring exam and another day at the gym wooooo "
4,@milagro88 That's ok... you're actually right on time since it's just one hour past and into my day  Perfect timing...
4,We won. How exciting!! 
4,@dobbylehobbit oooh i get it. i forgot what my last tweet was ahaha. and yes it does feel like the end of the quarter 
4,ah havent tweeted in a while. well things are amazing right now! bro just graduated!! yaya  im way tired. nightt lovveess&lt;33
4,@JonMarro Need an opinion! What makes a good design? 
4,needs a nice summer dress  x
4,@DJSMOOK @5toSucceed goodnight! 
4,4:20 est...time to vaporize...blaze up my twitter friends 
4,looking forward to the #tvtweetup 
4,"@HPY Great stuff, onwards and upwards "
4,"@Moonchild66 thats nice, im in obriens coffee shop sending emails and paying my catering "
4,@nathalie_ns Thanks 
4,@PembsDave Good morning across the county line 
4,"Life without you blows Babe.. simply blows. But keep your head up, the move to Vegas is happening and is for certain! "
4,@HollDoll1286 yes I am!!! I will be there a hot drunken mess so u better come!!! 
4,@BusError That's the 2d time I've gotten that advice so I take it there must be some truth to it 
4,@taylorswift13 - you belong with mee ..lalalala  i looove this soong  sooo soo much 
4,"@ninocamilosftc Anything you need from me to help @MusicByKona, you just let me know! He'll tell you, I'm down!!! LOL "
4,Easy Share --&gt; 490 sec. to wait b4 download 
4,@BeerBergman Thank you 
4,@jtackabury I just bought Display Fusion and I'm uber-happy with it! Definitely the best multi-monitor mgmt software since ever 
4,will today be making Madeira cake &amp; than might make some leek and potato soup  oh and i have damn migraine!!!!!
4,at gym now with si tasha gilak and afang hahaha 
4,Yes..... @coenjacobs can start building our English blog soon  A new low profile experiment will be born :p
4,"@leesa_ won the Café d'Anvers Free Vibes deejay contest and earned herself a spot on 17/07! Congrats, god damned! "
4,@catheedf Ahhh i love them 
4,My dad got me a Physics tutor. I'm gonna meet her today. Hope everything goes well 
4,9:35 am: FREEEEEEEEEEDOOOOOOOOM!    just got home from mangdu with @della 24o8 and @alviealvie. bought new dresses and skirt!
4,"@RealAudreyKitch yup, I realised before him and it led to me setting him up with his first long term boyfriend  we're still friends now."
