Date,Sentiment,Text
2018-12-04,-1,SoftBank s Vision Fund to hire China team  set up mainland office  sources
2018-12-04,-1,Asian Stocks Fall Following Wall Street Plunge  U S  China Trade Deal in Focus
2018-12-04,-1,Apple downgraded on market saturation
2018-12-04,-1,Foxconn considers Vietnam iPhone factory
2018-12-04,-1,Saxo Bank speculates on Apple Tesla linkup
2018-12-04,-1,EU ministers fail to break digital tax deadlock
2018-12-04,-1,Tech lunch  Apple suppliers  trade specifics push red
2018-12-04,-1,Stocks   Dow Plunges as Trump Reignites Trade War Fears  Yield Curve Weighs
2018-12-04,-1,Tech giants in spotlight as EU lawmakers consider strong action
2018-12-04,-1,Tech giants in spotlight as EU lawmakers consider strong action
2018-12-04,-1,Sharp contractors axe 3 000 staff as iPhone sensor output shifts  union
2018-12-04,-1,Apple assembler Foxconn considering iPhone factory in Vietnam  state media
2018-12-06,1,U S  factory orders post largest drop in more than a year
2018-12-06,1,Stocks   Dow Dives Again Midday as Huawei Arrest Spooks Market
2018-12-06,1,Apple supplier Lumentum gets China approval for Oclaro deal
2018-12-06,1,Tech lunch  Sector slides on Huawei arrest  Apple supplier print
2018-12-06,1,S P  Dow lose 2018 gains as global growth fears grip Wall Street
2018-12-06,1,Broadcom earnings beat on strong demand for data center products
2018-12-06,1,Australia passes bill to force tech firms to hand over encrypted data
2018-12-06,1,Stocks   U S  Futures Tumble as Huawei Arrest Hits Sentiment 
2018-12-06,1,Arrest of Huawei  heiress  throws rare spotlight on family
2018-12-06,1,EU lawmakers agree on tough line against tech companies
2018-12-06,1,Huawei s CFO Arrested at U S  Request  Sparking Outrage in China
2018-12-06,1,Stocks    Apple  Facebook  Tesla  Wells Fargo Fall in Premarket
2018-12-07,-1,MarketPulse  Bears Bite on Apple as Morgan Stanley Cuts Price Target
2018-12-10,1,Bohemian Rhapsody  now most streamed 20th century song
2018-12-10,1,Asian Markets Mixed as China  U S  Discuss Next Stage of Trade Talks
2018-12-10,1,U S   China Executives Grow Wary on Travel After Huawei Arrest
2018-12-10,1,EU s Vestager may investigate Apple Pay if there are formal complaints
2018-12-10,1,KeyBanc downgrades Qorvo to Sector Weight
2018-12-10,1,MarketPulse  Apple Pares Losses as Tech Sidesteps Market Pain 
2018-12-10,1,Apple appeals China s iPhone sales ban
2018-12-10,1,Chinese state media distance Huawei arrest from U S  trade talks
2018-12-10,1,Citi has  125 bear case for Apple
2018-12-10,1,Stocks   Apple  Boeing Slip in Premarket  Gilead Sciences  Tesla  Amazon Rise
2018-12-11,-1,Apple launches payments service in Germany following delay
2018-12-11,-1,FAANG Glory Days May Be Over as Headwinds Persist Into Next Year
2018-12-11,-1,Shares of Sunny Optical Rise as HSBC Upgrades Credit Rating 
2018-12-11,-1,Asian Stocks Gain  Apple Suppliers Outperform
2018-12-11,-1,Apple Accused by Egypt of Violating Competition Laws
2018-12-11,-1,Super Micro says review found no malicious chips in motherboards
2018-12-12,-1,MarketPulse  Netflix Soars as Tech Leads Wall Street Higher
2018-12-12,-1,CNBC  Apple employs dozens of docs for health tech
2018-12-12,-1,Huawei Troubles Spell Opportunity for Samsung as 5G Nears
2018-12-12,-1,Apple Is Considering Moving iPhone Output If Tariffs Hit 25
2018-12-12,-1,Qualcomm accuses Apple of ignoring China ban
2018-12-13,0,Tax treaties create  4 2 trillion cash flow through Netherlands
2018-12-13,0,Apple plans new  1 billion campus for Austin  Texas
2018-12-13,0,Qualcomm to file suits in Chinese courts to ban iPhone XS  XR sales
2018-12-13,0,Former Apple Exec Joins Decentralized Identity Startup Civic
2018-12-13,0,Asian Markets Fall  White House to Officially Delay China Tariff Hike  Reports Say
2018-12-13,0,Apple Says China iPhone Ban Would Force Settlement With Qualcomm
2018-12-13,0,Apple doubles down on U S  job creation
2018-12-13,0,Qualcomm requests China ban on iPhone XR  XS
2018-12-13,0,Former Apple Exec Joins Civic s Decentralized Identity Platform
2018-12-13,0,Piper trims Apple target on supplier cuts
2018-12-14,-1,Stocks   Starbucks  Costco Slump in Premarket  Apple  Merck  Adobe Fall
2018-12-14,-1,Vietnam s Vingroup targets global markets with smartphones in tech shift
2018-12-14,-1,Global growth worries  J J s tumble drag Wall St  lower
2018-12-14,-1,Stocks   Dow Plunges to Second Weekly Loss as Dour December Continues
2018-12-14,-1,Apple to push software update in China as Qualcomm case threatens sales ban
2018-12-14,-1,Asian Markets Extend Losses as China Data Disappoints
2018-12-17,-1,U S  stocks lower at close of trade  Dow Jones Industrial Average down 2 11
2018-12-17,-1,Wall Street s main small cap index drops into bear market
2018-12-17,-1,No Uber or Airbnb in South Korea  Red tape  risk aversion hobble start ups
2018-12-17,-1,Qualcomm says Apple violating Chinese court order  despite new software
2018-12-17,-1,Google to spend  1 billion on new campus in New York
2018-12-18,0,S P flat as government shutdown threat  Fed decision loom
2018-12-18,0,Germany s Altmaier  not certain France will breach EU deficit rule
2018-12-18,0,Switzerland says Apple pledges to fix disruptions to rival payment app
2018-12-18,0,Qualcomm  Apple still violating Chinese court order
2018-12-18,0,Stocks   Oracle  Boeing  Sprint Jump in Premarket  Rent A Center Tumbles
2018-12-19,-1,100 days to Brexit  EU tells London  financiers on their own without a deal
2018-12-19,-1,Facebook says companies got access to data only after user permission
2018-12-19,-1,MarketPulse  Facebook Faces Legal Troubles  Shares Fall
2018-12-20,-1,Stocks   Wall Street Slips as Fed Hangover Continues
2018-12-20,-1,German court rules Apple infringed Qualcomm patent
2018-12-20,-1,Rosenblatt  Apple could cut 4M iPhone units
2018-12-20,-1,Nasdaq drop leaves it just shy of bear market
2018-12-20,-1,Stocks   Dow s Dour December Continues Amid Turmoil in Washington
2018-12-20,-1,FCC fines Swarm  900 000 for unauthorized satellite launch
2018-12-20,-1,Nasdaq goes bear as momentum plays run out of gas
2018-12-20,-1,Markets suffer worst year since global financial crisis
2018-12-20,-1,South Korean food delivery startup Woowa Bros lands  320 million investment
2018-12-20,-1,Apple faces iPhone ban in Germany
2018-12-21,-1, Kill your foster parents   Amazon s Alexa talks murder  sex in AI experiment
2018-12-21,-1,Foxconn to build  9 billion chip plant in China with local govt  Nikkei
2018-12-21,-1,Stocks   Wall Street Cautiously Higher on Witching Day Amid Shutdown War of Words
2018-12-21,-1,U S  third quarter growth trimmed  business spending slowing
2018-12-21,-1,Apple s  1 Billion Bet Imperils a Tech Hub s Rare Bargain Homes
2018-12-21,-1,Biotech swoon adds to Nasdaq s pain as bear market looms ever closer
2018-12-21,-1,Nasdaq confirms bear market  economic worries sink Wall Street
2018-12-21,-1,Ireland demands  1 9 billion in back taxes from Perrigo
2018-12-24,-1,Trump s Stock Honeymoon Ends With Hunt for Betrayer
2018-12-24,-1,Trump Finds Villain in Powell for Markets Hit by Myriad Problems
2018-12-24,-1,Stocks   Dow Tumbles Again as Mnuchin Saps the Market s Holiday Spirit
2018-12-27,0,Exclusive  Foxconn to begin assembling top end Apple iPhones in India in 2019   source
2018-12-27,0,Stocks   Apple  JP Morgan  Visa Fall in Premarket  Energous Soars
2018-12-27,0,Stocks   Market Gives Back Some Gains After Breathtaking Rally
2018-12-28,-1,Citi cuts Q1 iPhone production estimates on weak demand
2018-12-28,-1,Tesla names close Musk friend Larry Ellison to board
2018-12-28,-1,Britain s HMV faces the music as retailer calls in administrators
2018-12-31,0,U S  companies repatriate over half a trillion dollars in 2018  but pace slows
2018-12-31,0,CBS tipped for 2019 turnaround
2018-12-31,0,Epic Games takes on Apple and Google
2018-12-31,0,Stocks   Wall Street Closes Books on Weak 2018 With a Gain
2019-01-02,1,Flash crash in dollar yen
2019-01-02,1,Japanese yen soars as  flash crash  sweeps currency market
2019-01-02,1,Wall Street ekes out gain  Apple cuts revenue forecast after the bell
2019-01-02,1,Australian dollar left bloody after computer driven crash
2019-01-02,1,Asian Equities Fall as Apple Cuts Quarterly Sales Forecast
2019-01-02,1,Asian iPhone Suppliers May Join U S  Slide After Apple Target Cut
2019-01-02,1,Forex   Yen Jumps as Apple s Rare Revenue Warning Triggers Risk Aversion Mood
2019-01-02,1,RBC  Apple core holding despite headwinds
2019-01-02,1,Roku to launch subscription video channels business
2019-01-02,1,Suppliers drop on Apple s warning
2019-01-02,1,Apple Cuts Guidance for Latest Quarter  Shares Tumble
2019-01-02,1,Stock index futures in the red after Apple warning
2019-01-02,1,Cook discusses iPhone sales  Services forecast
2019-01-02,1,Global growth worries  higher oil flatten yield curve
2019-01-03,-1,Gold Bursts Above  1 300 as Slowdown Tremors Spur New Year Rally
2019-01-03,-1,China  U S  Vice Ministers to Hold Trade Talks Starting Monday
2019-01-03,-1,Two year yield dips below key Fed rate for first time since 2008
2019-01-03,-1,Apple plunge deepens Warren Buffett s book value woes
2019-01-03,-1,Oil Ends Higher in Choppy Trade  Weak Wall Street Counters OPEC Cuts
2019-01-03,-1,Wall Street drops more than 2 percent on slowdown fears
2019-01-03,-1,Cyber researcher pulls public talk on hacking Apple s Face ID
2019-01-03,-1,Jerome Powell Pledged Allegiance to Data and Some of It Looks Grim
2019-01-03,-1,U S  stock funds post record December withdrawals  estimate
2019-01-03,-1,Japan Stocks Plunge on Their First Trading Day of 2019
2019-01-03,-1,Not a baby factory  South Korea tries to fix demographic crisis with more gender equality
2019-01-03,-1,A double whammy for Berkshire Hathaway
2019-01-03,-1,Oil Prices Turn Lower as Trump Adviser Predicts More Cases Like Apple
2019-01-03,-1,Apple sales should pick up when U S  China strike trade deal  Trump adviser
2019-01-03,-1,Yen s surge is a red flag for world markets
2019-01-03,-1,Airline Stocks Plunge Midday After Delta Lowers Guidance
2019-01-03,-1,Delta shares fall 10 percent on lowered outlook  drags down rivals
2019-01-03,-1,Chances of Fed Rate Cut Jump as Slowdown Worries Rise
2019-01-03,-1,U S  factory activity hits two year low  casts shadow over economy
2019-01-03,-1,FDIC chair says no concerns about U S  bank health amid market turmoil
2019-01-03,-1,Gold Almost at  1 300 on Safe Haven Play as Bad Apple Hurts Stocks
2019-01-03,-1,Paying the price  China shoppers  stung by slowdown  take bite out of Apple
2019-01-03,-1,AAPL  STM and BMY among premarket losers
2019-01-03,-1,Apple bombshell sends investors to safe havens   flash crash  jolts currencies
2019-01-03,-1,Oil prices rebound  helped by weak dollar  Saudi supply cuts
2019-01-03,-1,Wedbush bullish despite  Apple s darkest day 
2019-01-03,-1,Gold gains in safe haven bid to highest level since June
2019-01-03,-1,Treasury Yields Plunge as Investors Ditch Stocks  Fret on Profits
2019-01-03,-1,Forex   U S  Dollar Falls as Rattled Investors Turn to Yen
2019-01-03,-1,Gold Prices Gain  Trades Near 6 Month High
2019-01-03,-1,Apple cuts sales forecast as China sales weaken  iPhone pricing in focus
2019-01-03,-1,Futures sink after Apple guidance cut
2019-01-03,-1,Top 5 Things to Know in the Market on Thursday
2019-01-03,-1,Apple Cuts Outlook as Chinese Slowdown Hits iPhone Demand
2019-01-03,-1,Goldman expects more Apple cuts
2019-01-03,-1,Yen soars as investors seek safety on China growth fears
2019-01-03,-1,Oil Prices Fall  Saudi Arabia May Cut Prices of Heavy Crude Sold to Asia
2019-01-04,1,Report  More than 100M devices featuring Alexa have been sold
2019-01-04,1,Supreme Court to consider Broadcom bid to end shareholder suit
2019-01-04,1,Take Five  Be careful out there  World markets themes for the week ahead
2019-01-04,1,Fund managers hoping for stock rally look to emerging markets
2019-01-04,1,China warnings signal Trump s trade war finally hitting home
2019-01-04,1,China slashes banks  reserve requirements again as growth slows
2019-01-04,1,Court battle  trade war and 5G spell tough 2019 for Apple in China
2019-01-04,1,China s economic woes put U S  in strong position in trade talks  Trump
2019-01-04,1,Stocks   Wall Street Flies High on Fed Patience  Job Gains
2019-01-04,1,Wall St  rebounds on robust jobs report  dovish Powell remarks
2019-01-04,1,Powell tells markets Fed is flexible and aware of risks
2019-01-04,1,Chinese phone maker Huawei punishes employees for iPhone tweet blunder
2019-01-04,1,Gold Prices Rise Above  1 300 Mark Amid Concerns on Economic Downturn
2019-01-04,1,Oil Prices Edge Up After China Confirms Talks with U S 
2019-01-04,1,Qualcomm enforces ban to halt some Apple iPhone sales in Germany
2019-01-04,1,European shares gain as U S  China trade talks trigger relief
2019-01-07,-1,Qualcomm expands car computer chip lineup  adds music from Amazon
2019-01-07,-1,Stocks  U S  Futures Point to Lower Open as Relief Rally Fades
2019-01-07,-1,China Can t Meet  Draconian  U S  Demands  Says Ex Goldman Exec
2019-01-07,-1,China s Geely sees sales growth evaporating as car market struggles
2019-01-07,-1,Exclusive  Aston Martin triggers contingency plans for no deal Brexit
2019-01-07,-1,Stocks   Wall Street Struggles for Direction at Start of the Week
2019-01-07,-1,Amazon will soar more than 20  as it becomes a  third force  in advertising behind Google and Facebook  analyst says
2019-01-07,-1,Sprint to debut 5G smartphones with Samsung in U S  in summer
2019-01-07,-1,Deutsche Bank significantly boosts valuation of Universal Music
2019-01-07,-1,Apple supplier AMS develops behind screen optical sensor for phones
2019-01-07,-1,Amid Volatility  The S P Level Where Short Term Traders Take Profits
2019-01-07,-1,Top 5 Things to Know in the Market on Monday
2019-01-07,-1,AMS partners China s Face   for Android face recognition
2019-01-08,1,Roku Tanks Midday After Citron Calls Stock  Uninvestable 
2019-01-08,1,Will Stocks   the Dollar Resume Slide
2019-01-08,1,Prospect of U S  profit drop rises for investors
2019-01-08,1,Stocks   Dow Logs Triple Digit Gain on Trade Optimism  Boeing Rally
2019-01-08,1,Apple  Facebook propel Wall Street to three week peak
2019-01-08,1,Mercedes claims luxury car crown as analysts eye challenger Tesla
2019-01-08,1,U S  China trade talks extended amid some signs of progress
2019-01-08,1,Could EUR USD break higher
2019-01-08,1,How to Use a Simple Short Term Options Hedge on Real Estate
2019-01-08,1,Asian Stocks Jump as U S   China Narrow Differences on Trade
2019-01-08,1,Samsung Electronics says weak chip demand sent fourth quarter profit well below market estimates
2019-01-08,1,U S  China Talks Near Close With Positive Signs From Both Sides
2019-01-08,1,China smartphone shipments seen down 12 15 5 percent last year  market data
2019-01-08,1,Top 5 Things to Know in the Market on Tuesday
2019-01-08,1,Austria s AT S cuts sales forecast on weak demand for phones  cars
2019-01-09,1,U S  stock  bond funds leak  30 4 billion in ominous start to 2019
2019-01-09,1,Wall Street extends rally as chipmakers rebound
2019-01-09,1,Stocks   Dow Extends Rally as Fed s Minutes Signal Slower Hikes
2019-01-09,1,Vehicle screens go super sized at CES as tech catches up
2019-01-09,1,In Beijing talks  U S  seeks details on Chinese goods purchases  trade promises
2019-01-09,1,Carmaker Rolls Royce urges UK s May to avoid a hard Brexit
2019-01-09,1,Trade deal optimism lifts European shares as exporters rally
2019-01-09,1,Apple cuts current quarter production plan for new iPhones by 10 percent  Nikkei
2019-01-09,1,Stocks   Apple  Boeing  Facebook Rise in Premarket  Tesla Drops
2019-01-09,1,Volkswagen hires Apple executive for autonomous vehicle role
2019-01-09,1,Apple s Services decline temporary  says bull
2019-01-09,1,Apple  Qualcomm spar over CEOs  comments on settlement talks
2019-01-10,1,Cummins names Mark Smith as CFO
2019-01-10,1,Some iPhone prices cut on JD com
2019-01-10,1,Powell Still Patient  but Balance Sheet Comments Raise Concerns
2019-01-10,1,Xiaomi CEO Looks Past Selloff to 5G Led China Phone Revival
2019-01-10,1,China says trade talks with U S  set foundation to resolve concerns
2019-01-10,1,Foxconn December revenue dips  first time in 10 months
2019-01-10,1,Nike s Dutch tax status investigated by EU regulators
2019-01-11,0,Stocks   Wall Street Falls After Five Day Rally
2019-01-11,0,GM bucks gloomy earnings forecast trend  shares jump
2019-01-11,0,Slashed profit expectations may set stage for gains
2019-01-11,0,China retailers slash iPhone prices after Apple sales warning
2019-01-11,0,Top 5 Things to Know in the Market on Friday
2019-01-11,0,Stocks   U S  Futures Fall as Recession Fears Hit  
2019-01-11,0,Top Picks 2019  Green Dot GDOT
2019-01-11,0,Apple to launch three iPhones with new camera features this year  WSJ
2019-01-11,0,Stocks   Apple  Starbucks Fall in Premarket  Activision Tumbles  Netflix Gains
2019-01-14,-1,China trade shock hits global stocks  commodities
2019-01-14,-1,Apple supplier Dialog Semi weathers iPhone slump to hit revenue target
2019-01-14,-1,Oil Slumps on China Worries  Back In Correlation with Wall Street
2019-01-14,-1,U S  stocks lower at close of trade  Dow Jones Industrial Average down 0 36
2019-01-14,-1,China worries weigh on Wall Street  earnings expectations fall
2019-01-14,-1,Stocks   Dow Downed by Tech on China Worries  
2019-01-14,-1,China car sales hit reverse for first time since 1990s
2019-01-14,-1,European shares in reverse after shock China data  luxury stocks fall
2019-01-14,-1,China s exports shrink most in two years  raising risks to global economy
2019-01-15,1,Verizon throws in Apple Music to its top unlimited plans
2019-01-15,1,Verizon deepens ties with Apple  offers free Apple Music to some U S  customers
2019-01-15,1,U S  holiday shoppers spend record  126 billion online  Adobe
2019-01-15,1,Belarus allows traders to buy shares with bitcoin
2019-01-15,1,Netflix Jumps Midday on Subscription Price Hike
2019-01-15,1,Apple loses bid to undo  440 million judgment in VirnetX patent case
2019-01-15,1,Apple cutting autonomous vehicle program 
2019-01-15,1,Best U S  fund managers of  18 buying healthcare  pot stocks as market wobbles
2019-01-15,1,Stocks   Dow Logs Triple Digit Gains as Tech Triggers Rally
2019-01-15,1,Netflix  China boost Wall Street as investors shrug off Brexit vote
2019-01-15,1,TD Ameritrade taps Apple Pay for instant fund transfers to accounts
2019-01-15,1,German court throws out Qualcomm s latest patent case against Apple
2019-01-16,1,Stocks   Apple  CSX  Alcoa  Aurora Cannabis Down After Hours
2019-01-16,1,FAANG Stocks Pair Trading
2019-01-16,1,Universal TV vet joining Apple
2019-01-16,1,Apple plans some hiring reductions after selling fewer iPhones  Bloomberg
2019-01-16,1,Apple to trim hiring amid disappointing iPhone sales   Bloomberg
2019-01-17,1,Apple  Amazon called out for  incorrect  Taiwan  Hong Kong references
2019-01-17,1,Bitcoin Slips  Belarus to Allow Traders to Buy Shares with Digital Coin
2019-01-17,1,Explainer  Why Siemens Alstom rail merger is creating European tensions
2019-01-18,0,Japan Inc profits under siege from China slowdown
2019-01-18,0,Foxconn cuts 50 000 contract jobs in China  Nikkei
2019-01-18,0,Stocks   U S  Futures Lifted by Trade Hopes
2019-01-18,0,Apple ordered to pull part of press release in Qualcomm case
2019-01-22,-1,Japan Display shares jump on latest report of rescue
2019-01-22,-1,Exclusive  Tesla says it received battery quotes from China s Lishen but no deal signed
2019-01-22,-1,TomTom at a crossroads after  1 billion sale of Telematics unit
2019-01-22,-1,Amazon com starts direct sales of merchandise in Brazil after delays
2019-01-22,-1,SNB s Maechler defends negative rates  currency interventions
2019-01-22,-1,Huawei targets European expansion with mid priced smartphone
2019-01-22,-1,Stocks   Dow Downed by Trade  Global Growth Jitters
2019-01-22,-1,Stocks Moving After Hours  IBM  Qualcomm  Capital One  eHealth  Hawaiian Air
2019-01-22,-1,Asian Stocks Mixed Amid Uncertainites Over U S  China Trade Talks
2019-01-22,-1,Foxconn says trying to hire 50 000 people in first quarter after job cut reports
2019-01-23,0,CEOs sour on Trump policies  warn they hurt business  investment
2019-01-23,0,Amid rulemaking heat  big tech firms spend record amounts on lobbying
2019-01-23,0,Stocks   IBM  P G  United Tech  Comcast Soar in Premarket  Apple Rises
2019-01-23,0,Why Davos is talking about the fight between two absentees
2019-01-23,0,FireEye Surges Midday  Qualcomm Slides
2019-01-23,0,Texas Instruments Q4 Results Mixed  Shares Edge Up
2019-01-23,0,Trump says U S  doing well in trade negotiations with China
2019-01-24,-1,Apple dismisses over 200 staff from autonomous vehicle group  CNBC
2019-01-24,-1,U S   China  miles and miles  from trade deal  Ross
2019-01-24,-1,Starbucks Is Basically a China Stock Now
2019-01-25,1,Smartphone makers seek export incentives to grow India production
2019-01-25,1,Mastercard says plans to apply for China license to clear card payments
2019-01-25,1,Mastercard says plans to apply for China license to clear card payments
2019-01-28,0,Caterpillar profit  forecast fall short of estimates  shares tumble
2019-01-28,0,Apple says spent  60 billion with U S  suppliers in 2018
2019-01-28,0,China smartphone units  14  in 2018
2019-01-28,0,Day Ahead  Top 3 Things to Watch
2019-01-29,-1,Apple beats by  0 01  beats on revenue
2019-01-29,-1,Apple Shares Rise Despite iPhone Miss
2019-01-29,-1,U S  and China Are Talking Some More  But Deal Prospects Are Still Slim
2019-01-29,-1,Gold Hits Eight Month High as Investors Count Down to the Fed
2019-01-29,-1,China January factory activity seen shrinking further  raising global risks  Reuters poll
2019-01-29,-1,Apple Watch  using Aetna client data  wants to help you be healthy
2019-01-29,-1,Top 5 Things to Know in The Market on Tuesday
2019-01-29,-1,Gold reaches seven month high as stocks  dollar struggle
2019-01-29,-1,Smartphone screen maker Corning beats revenue  profit estimates
2019-01-29,-1,3M warns of slowdown in China  trims sales forecast
2019-01-29,-1,Apple  Aetna team up on health app
2019-01-29,-1,Apple to patch privacy bug in video calling feature
2019-01-30,1,Stocks   Dow Rallies on Upbeat Earnings  Cautious Fed
2019-01-30,1,Google disables iPhone app that studied users  digital habits
2019-01-30,1,NY AG  governor probing Apple s response to FaceTime bug
2019-01-30,1,China January factory activity shrinks for second month in a row  official PMI
2019-01-30,1,China s Didi weighs job cuts in support functions  The Information
2019-01-30,1,Exclusive  UAE used cyber super weapon to spy on iPhones of foes
2019-01-30,1,Apple banning Facebook s info sucking research app
2019-01-30,1,Alibaba sales grow at weakest pace in three years as slowing China bites
2019-01-30,1,Goodbye Hello  Unseen Beatles footage becomes movie project for Peter Jackson
2019-01-30,1,Apple bans Facebook from tech tools for tracking teen browsing habits
2019-01-30,1,Smartphone shipments  5  in Q4
2019-01-30,1,MarketPulse  AMD  Apple Tee up Tech Rally  
2019-01-30,1,TechCrunch  Google app may violate Apple policy like Facebook s does
2019-01-30,1,Apple lowers some iPhone prices outside U S  to offset strong dollar
2019-01-30,1,LG Display warns of panel price weakness as wearables boost fourth quarter profit
2019-01-30,1,Exclusive  Foxconn reconsidering plans to make LCD panels at Wisconsin plant
2019-01-30,1,U S   China face deep trade  IP differences in high level talks
2019-01-30,1,MarketPulse Europe   China More Important Than Brexit as Stocks Head Higher
2019-01-30,1,Stocks steady before Fed as Apple relief offsets Brexit complications
2019-01-30,1,Analysts on Apple Q1  better than feared
2019-01-30,1,Apple meeting Services goal  reconsiders iPhone pricing
2019-01-31,0,Big Business Plans All Out Blitz on Washington to End Trade War
2019-01-31,0,Friendly Fed fires world stocks to best January on record
2019-01-31,0,Kanye West resolves fan s  Life of Pablo  lawsuit
2019-01-31,0,UAE senior diplomat denies hacking Americans
2019-01-31,0,UAE senior diplomat denies hacking Americans
2019-01-31,0,Factory activity shrinks across Asia as cooling China threatens global growth
2019-02-01,0,Apple fixes FaceTime privacy bug  will issue update next week
2019-02-01,0,Foxconn vows to build Wisconsin plant after talk with Trump
2019-02-01,0,China to execute driver who killed passenger of ride hailing firm Didi
2019-02-04,1,Top Gainers  Ultimate Software  Roku  Papa John s Rally 
2019-02-04,1,Stocks   Dow Closes Higher as Tech Stocks Reign Supreme
2019-02-04,1,Stocks   U S  Futures Flat Amid Worry Over Slowing Chinese Economy
2019-02-04,1,JPMorgan runs Apple Netflix merger idea up the flagpole again
2019-02-05,1,House Democrats want Apple to answer questions on FaceTime flaw
2019-02-05,1,Apple retail chief Angela Ahrendts to depart in April
2019-02-05,1,Snap user number beats Wall Street estimate  shares soar
2019-02-05,1,Solid BP update pushes European shares to nine week high as banks rebound
2019-02-05,1,Weak smartphone demand prompts AMS to suspend dividend  avoid mid term guidance
2019-02-05,1,Lumentum expects Android devices with Apple like 3D sensing tech in 2019
2019-02-05,1,Wall Street higher on earnings optimism ahead of Trump speech
2019-02-05,1,Apple agrees to pay back taxes to French authorities
2019-02-06,0,India defers plan to tax mobile touch panel imports  sources
2019-02-06,0,Snap shares soar as Android app shows promise
2019-02-06,0,Spotify posts first ever operating profit  but cautious outlook for 2019
2019-02-06,0,Wall Street rally pauses after underwhelming revenue forecasts
2019-02-06,0,Weak U S  profit picture may not be so bad  Credit Suisse
2019-02-06,0,Japan s Docomo invests in Finnish Rovio spin off Hatch
2019-02-06,0,Chip  electronics veterans join hardware focused U S  venture firm
2019-02-07,-1,Apple to contribute to U S  teen s education for spotting FaceTime bug
2019-02-08,1,Sony stock jumps after first ever share buyback announcement
2019-02-08,1,S P 500 first quarter earnings seen declining from year earlier  Refinitiv data
2019-02-11,-1,Apple iPhone sales in China fell by a fifth in fourth quarter  IDC
2019-02-11,-1,Apple offers iPhone health records to veterans
2019-02-11,-1,Wall Street treads water  eyes on U S  China trade talks
2019-02-11,-1,Apple works around Qualcomm patent
2019-02-11,-1,NextEra Energy price target upped at Argus  could be first utility worth  100B
2019-02-11,-1,Asian Equities Advance  Official Says Trump Will Meet Xi Jinping  Soon  
2019-02-11,-1,China s Holiday Spending Slows  Underlining Tough Start to 2019
2019-02-11,-1,Apple iPhone Shipments Dive in China as Huawei Tightens Grip
2019-02-11,-1,Investors  cash buildup comes at a cost
2019-02-11,-1,Apple s Q4 iPhone shipments  20  in China
2019-02-12,0,Calls for regulating online news content
2019-02-12,0,Apple needs video to offset TAC   Goldman
2019-02-12,0,EU court to rule on legality of Belgian tax break  may affect Apple
2019-02-12,0,Apple s terms for subscription news service face resistance from publishers  WSJ
2019-02-12,0,Akamai earnings beat on cyber security strength
2019-02-12,0,Apple supplier Japan Display to get  700 million bailout from China  Taiwan group  Kyodo
2019-02-13,-1,Apple ramped up testing of self driving cars in 2018  U S  data
2019-02-13,-1,U S  charges former top Apple lawyer with insider trading
2019-02-13,-1,Apple ramps up self driving program as Waymo says its tech improves
2019-02-13,-1,Apple aims for April launch of TV service with CBS  Viacom and Starz
2019-02-13,-1,Apple  Walmart  IBM CEOs join White House advisory panel
2019-02-14,1,Golf  Child prodigy Li warned for breaching amateurs rule in Apple advert
2019-02-14,1,Applied Materials second quarter forecast misses on weak chip demand
2019-02-14,1,Berkshire trims Apple stake  adds Suncor and Red Hat  exits Oracle
2019-02-14,1,Big hedge funds dumped China stocks  Apple as market tumbled
2019-02-14,1,EU court throws out EU ruling against Belgian tax break for large firms
2019-02-15,0,Wall Street rallies on trade optimism
2019-02-15,0,Stocks   NVIDIA Jumps in Premarket  Pepsi Rises  Applied Materials  Oracle Decline
2019-02-15,0,How Amazon scrapped its plans for a New York headquarters
2019-02-19,1,Women in Hollywood see some gains after Oscars equality plea
2019-02-19,1,Walmart holiday quarter sales jump  says consumers still spending
2019-02-20,0,Viacom keeps cutting cord  will stream programs on fuboTV
2019-02-20,0,Garmin shares surge 15 percent as new direction fuels strong forecast
2019-02-20,0,WhatsApp bug lets users bypass new privacy controls
2019-02-20,0,Samsung announces folding phone with 5G at nearly  2 000
2019-02-21,0,Apple  Goldman Sachs to jointly launch credit card paired with iPhone  WSJ
2019-02-21,0,Apple car may be an electric van  Manager Magazin
2019-02-21,0,Weak U S  data underscore growing headwinds to economy
2019-02-22,1,Apple teams with Ant Financial  banks for interest free iPhone financing in China
2019-02-22,1,Stocks   Kraft Tumbles in Premarket  Tesla  Apple  Zillow Gain  Dropbox Sinks
2019-02-25,0,Huawei says Trump  clear and correct  on 5G as trade deadline looms
2019-02-25,0,Huawei breaks price ceiling with  2 600 folding 5G smartphone
2019-02-25,0,Buffett  the Oracle of Omaha  backtracks on Oracle  the company
2019-02-25,0,Sony revitalizes smartphone franchise with movie style screens
2019-02-25,0,Stocks   Dow Pares Gains Into Close Despite Trump Talking Up Trade
2019-02-25,0,Apple supplier AAC Tech suffers stock plunge after profit warning
2019-02-25,0,Huawei security row overshadows annual telecoms gathering
2019-02-26,0,Hong Kong listed Apple Supplier AAC Technologies Plunges 13  on Profit Warning
2019-02-27,1,Spotify steps into crowded Indian market
2019-02-27,1,Apple self driving car layoffs give hints to division s direction
2019-03-01,0,Tesla enters uncharted territory after move to dismantle store network
2019-03-04,0,Spotify adds 1 million unique listeners in India in less than a week
2019-03-05,0,Firefox maker fears DarkMatter  misuse  of browser for hacking
